row_id,row_hash,shard_month,collected_date_jst,collected_at_jst,normalized_at_jst,source,source_phase,collector_stage,canonical_property_name,source_property_name,property_identity_match,source_property_id,source_slug_or_code,checkin,checkout,stay_nights,group_adults,no_rooms,group_children,currency,language,stay_scope,availability_status,sold_out_status,normalized_total_price,normalized_total_price_source,normalized_total_price_basis,normalized_total_price_confidence,basis_confidence,basis_note,source_primary_price,source_secondary_price_or_adder,source_computed_total,source_tax_or_fee_classification,source_classification,is_price_usable_for_dp_direct,is_price_usable_for_dp_directional,is_price_excluded_from_dp,dp_exclusion_reason,warning_flags,source_report_path,source_csv_path,debug_artifact_path,schema_version
2026-07-24|jalan|蔵王国際ホテル|yad309590|2027-02-11|2027-02-12|2_adults_1_room_1_night,6be175a6e80fb2217d06f31f24cab8699ad3fbe3ace67fa219b71fffc0f3109f,2027_02,2026-07-24,2026-07-24T18:00:06+09:00,2026-07-24T18:00:06+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,蔵王国際ホテル,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad309590,yad309590,2027-02-11,2027-02-12,1,2,1,0,JPY,ja,2_adults_1_room_1_night,sold_out,sold_out,,,missing_or_unclear,insufficient,insufficient,selected_date_calendar_sold_out,,,,missing_or_unclear,jalan_sold_out_excluded,false,false,true,sold_out_without_price,page_chrome_coupon_or_discount_evidence;tax_included_total_not_confirmed,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260724_180006/jalan/classification_decisions/yad309590_2027-02-11.json,zao_local_history_v1
2026-07-24|jalan|蔵王国際ホテル|yad309590|2027-02-13|2027-02-14|2_adults_1_room_1_night,6b1fcdd2701f4bdf0d6af6659070b355d998230b0163986da3fc7a72b1ab90ce,2027_02,2026-07-24,2026-07-24T22:00:06+09:00,2026-07-24T22:00:06+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,蔵王国際ホテル,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad309590,yad309590,2027-02-13,2027-02-14,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available,not_sold_out_confirmed,,,missing_or_unclear,C,C,Price visible but meal_basis=meal_included (jalan_meal_included_token_detected); excluded from room-only DP per confirmed policy.,119680,,,tax_included_total,jalan_meal_included_excluded,false,false,true,meal_included_plan_excluded,page_chrome_coupon_or_discount_evidence;meal_included_plan_excluded;meal_basis=meal_included,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260724_220006/jalan/classification_decisions/yad309590_2027-02-13.json,zao_local_history_v1
2026-07-26|jalan|蔵王温泉 高砂屋旅館|yad391608|2027-02-06|2027-02-07|2_adults_1_room_1_night,6fef0954012824c7074c7fd1eeeca06e8c3bd49bdcc5f480001e8274c4285822,2027_02,2026-07-26,2026-07-26T04:00:06+09:00,2026-07-26T04:00:06+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,蔵王温泉 高砂屋旅館,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad391608,yad391608,2027-02-06,2027-02-07,1,2,1,0,JPY,ja,2_adults_1_room_1_night,sold_out,sold_out,,,missing_or_unclear,insufficient,insufficient,selected_date_calendar_sold_out,,,,missing_or_unclear,jalan_sold_out_excluded,false,false,true,sold_out_without_price,page_chrome_coupon_or_discount_evidence;tax_included_total_not_confirmed,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260726_040006/jalan/classification_decisions/yad391608_2027-02-06.json,zao_local_history_v1
2026-07-26|jalan|蔵王温泉 高砂屋旅館|yad391608|2027-02-11|2027-02-12|2_adults_1_room_1_night,c8c33d22cdf0fba879c5dbc7b368c038a6944a87f9e76fa27edb5906c647c3cf,2027_02,2026-07-26,2026-07-26T04:00:06+09:00,2026-07-26T04:00:06+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,蔵王温泉 高砂屋旅館,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad391608,yad391608,2027-02-11,2027-02-12,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available,not_sold_out_confirmed,,,missing_or_unclear,C,C,Price visible but meal_basis=meal_included (jalan_meal_included_token_detected); excluded from room-only DP per confirmed policy.,44000,,,tax_included_total,jalan_meal_included_excluded,false,false,true,meal_included_plan_excluded,page_chrome_coupon_or_discount_evidence;meal_included_plan_excluded;meal_basis=meal_included,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260726_040006/jalan/classification_decisions/yad391608_2027-02-11.json,zao_local_history_v1
2026-07-27|jalan|たかみや瑠璃倶楽|yad316848|2027-02-06|2027-02-07|2_adults_1_room_1_night,874ee5aaad6b3ea832fa5ab924c95cb30f59d1982b971504ef2f614d64ab1bbb,2027_02,2026-07-27,2026-07-27T10:00:02+09:00,2026-07-27T10:00:02+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,たかみや瑠璃倶楽,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad316848,yad316848,2027-02-06,2027-02-07,1,2,1,0,JPY,ja,2_adults_1_room_1_night,sold_out,sold_out,,,missing_or_unclear,insufficient,insufficient,selected_date_calendar_sold_out,,,,missing_or_unclear,jalan_sold_out_excluded,false,false,true,sold_out_without_price,page_chrome_coupon_or_discount_evidence;tax_included_total_not_confirmed,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260727_100002/jalan/classification_decisions/yad316848_2027-02-06.json,zao_local_history_v1
2026-07-27|jalan|たかみや瑠璃倶楽|yad316848|2027-02-11|2027-02-12|2_adults_1_room_1_night,784ded46bc4e819505ee96d611118a34d8811e80aafc2d86aa02a6a3ffc85e84,2027_02,2026-07-27,2026-07-27T10:00:02+09:00,2026-07-27T10:00:02+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,たかみや瑠璃倶楽,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad316848,yad316848,2027-02-11,2027-02-12,1,2,1,0,JPY,ja,2_adults_1_room_1_night,sold_out,sold_out,,,missing_or_unclear,insufficient,insufficient,selected_date_calendar_sold_out,,,,missing_or_unclear,jalan_sold_out_excluded,false,false,true,sold_out_without_price,page_chrome_coupon_or_discount_evidence;tax_included_total_not_confirmed,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260727_100002/jalan/classification_decisions/yad316848_2027-02-11.json,zao_local_history_v1
2026-07-27|jalan|深山荘 高見屋|yad321744|2027-02-06|2027-02-07|2_adults_1_room_1_night,60c91ac634ededf75f3df8cf181d185f0821508cfc7bb94e3d3d4814b96711fb,2027_02,2026-07-27,2026-07-27T14:00:05+09:00,2026-07-27T14:00:05+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,深山荘 高見屋,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad321744,yad321744,2027-02-06,2027-02-07,1,2,1,0,JPY,ja,2_adults_1_room_1_night,sold_out,sold_out,,,missing_or_unclear,insufficient,insufficient,selected_date_calendar_sold_out,,,,missing_or_unclear,jalan_sold_out_excluded,false,false,true,sold_out_without_price,page_chrome_coupon_or_discount_evidence;tax_included_total_not_confirmed,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260727_140005/jalan/classification_decisions/yad321744_2027-02-06.json,zao_local_history_v1
2026-07-27|jalan|深山荘 高見屋|yad321744|2027-02-11|2027-02-12|2_adults_1_room_1_night,ce1b421f5960dc4e14a0aca622b5154391c368c7cf62c0609c55ddd84d60dc6b,2027_02,2026-07-27,2026-07-27T16:00:06+09:00,2026-07-27T16:00:06+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,深山荘 高見屋,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad321744,yad321744,2027-02-11,2027-02-12,1,2,1,0,JPY,ja,2_adults_1_room_1_night,sold_out,sold_out,,,missing_or_unclear,insufficient,insufficient,selected_date_calendar_sold_out,,,,missing_or_unclear,jalan_sold_out_excluded,false,false,true,sold_out_without_price,page_chrome_coupon_or_discount_evidence;tax_included_total_not_confirmed,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260727_160006/jalan/classification_decisions/yad321744_2027-02-11.json,zao_local_history_v1
2026-07-28|jalan|蔵王四季のホテル|yad322447|2027-02-06|2027-02-07|2_adults_1_room_1_night,8e9db60fa12c7ea1acb4e2703930de1cca5d07464940692acee372a5fc82aaa2,2027_02,2026-07-28,2026-07-28T06:00:05+09:00,2026-07-28T06:00:05+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,蔵王四季のホテル,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad322447,yad322447,2027-02-06,2027-02-07,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available,not_sold_out_confirmed,,,missing_or_unclear,C,C,Price visible but meal_basis=unknown_meal_basis (jalan_ambiguous_meal_and_room_only_tokens); excluded from room-only DP per confirmed policy.,151800,,,tax_included_total,jalan_unknown_meal_basis_excluded,false,false,true,unknown_meal_basis_excluded,page_chrome_coupon_or_discount_evidence;unknown_meal_basis_excluded;meal_basis=unknown_meal_basis,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260728_060005/jalan/classification_decisions/yad322447_2027-02-06.json,zao_local_history_v1
2026-07-29|jalan|蔵王国際ホテル|yad309590|2027-02-06|2027-02-07|2_adults_1_room_1_night,968e039473eb4090cc6bded617b35a41b33e5cdaf3eb52d5eeeaac8f77c80a0f,2027_02,2026-07-29,2026-07-29T22:00:07+09:00,2026-07-29T22:00:07+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,蔵王国際ホテル,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad309590,yad309590,2027-02-06,2027-02-07,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available,not_sold_out_confirmed,,,missing_or_unclear,C,C,Price visible but meal_basis=meal_included (jalan_meal_included_token_detected); excluded from room-only DP per confirmed policy.,124960,,,tax_included_total,jalan_meal_included_excluded,false,false,true,meal_included_plan_excluded,page_chrome_coupon_or_discount_evidence;meal_included_plan_excluded;meal_basis=meal_included,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260729_220007/jalan/classification_decisions/yad309590_2027-02-06.json,zao_local_history_v1
2026-07-30|jalan|蔵王国際ホテル|yad309590|2027-02-11|2027-02-12|2_adults_1_room_1_night,13329edf395a1cccb97f3a91b2d0e91ab1b13768ddbedd6d2f21ddbd0d458756,2027_02,2026-07-30,2026-07-30T00:00:02+09:00,2026-07-30T00:00:02+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,蔵王国際ホテル,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad309590,yad309590,2027-02-11,2027-02-12,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available,not_sold_out_confirmed,,,missing_or_unclear,C,C,Price visible but meal_basis=meal_included (jalan_meal_included_token_detected); excluded from room-only DP per confirmed policy.,109120,,,tax_included_total,jalan_meal_included_excluded,false,false,true,meal_included_plan_excluded,meal_included_plan_excluded;meal_basis=meal_included,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260730_000002/jalan/classification_decisions/yad309590_2027-02-11.json,zao_local_history_v1
2026-07-30|jalan|蔵王国際ホテル|yad309590|2027-02-13|2027-02-14|2_adults_1_room_1_night,7c6b98dd8f05ec23dea86fddbaaa9a1fb44294363a7907f7759791b40aca8bb2,2027_02,2026-07-30,2026-07-30T02:00:06+09:00,2026-07-30T02:00:06+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,蔵王国際ホテル,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad309590,yad309590,2027-02-13,2027-02-14,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available,not_sold_out_confirmed,,,missing_or_unclear,C,C,Price visible but meal_basis=meal_included (jalan_meal_included_token_detected); excluded from room-only DP per confirmed policy.,124960,,,tax_included_total,jalan_meal_included_excluded,false,false,true,meal_included_plan_excluded,meal_included_plan_excluded;meal_basis=meal_included,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260730_020006/jalan/classification_decisions/yad309590_2027-02-13.json,zao_local_history_v1
2026-07-30|jalan|深山荘 高見屋|yad321744|2027-02-06|2027-02-07|2_adults_1_room_1_night,257b222ddf1aa160c3def5d4a62a77f0ca1b86c46869cb11115f019e2d0a88f9,2027_02,2026-07-30,2026-07-30T14:00:04+09:00,2026-07-30T14:00:04+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,深山荘 高見屋,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad321744,yad321744,2027-02-06,2027-02-07,1,2,1,0,JPY,ja,2_adults_1_room_1_night,sold_out,sold_out,,,missing_or_unclear,insufficient,insufficient,selected_date_calendar_sold_out,,,,missing_or_unclear,jalan_sold_out_excluded,false,false,true,sold_out_without_price,page_chrome_coupon_or_discount_evidence;tax_included_total_not_confirmed,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260730_140004/jalan/classification_decisions/yad321744_2027-02-06.json,zao_local_history_v1
2026-07-30|jalan|深山荘 高見屋|yad321744|2027-02-11|2027-02-12|2_adults_1_room_1_night,77f5506ebe1e0b694f717b8a3b61bcc27c3d61d09402a10e5aa2e6d1f265b45d,2027_02,2026-07-30,2026-07-30T18:00:06+09:00,2026-07-30T18:00:06+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,深山荘 高見屋,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad321744,yad321744,2027-02-11,2027-02-12,1,2,1,0,JPY,ja,2_adults_1_room_1_night,sold_out,sold_out,,,missing_or_unclear,insufficient,insufficient,selected_date_calendar_sold_out,,,,missing_or_unclear,jalan_sold_out_excluded,false,false,true,sold_out_without_price,page_chrome_coupon_or_discount_evidence;tax_included_total_not_confirmed,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260730_180006/jalan/classification_decisions/yad321744_2027-02-11.json,zao_local_history_v1
2026-08-08|jalan|深山荘 高見屋|yad321744|2027-02-06|2027-02-07|2_adults_1_room_1_night,26f3b340cf759712eb6b473a85f3c022fb425094587df479e932c28fc358fc6d,2027_02,2026-08-08,2026-08-08T02:00:05+09:00,2026-08-08T02:00:05+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,深山荘 高見屋,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad321744,yad321744,2027-02-06,2027-02-07,1,2,1,0,JPY,ja,2_adults_1_room_1_night,sold_out,sold_out,,,missing_or_unclear,insufficient,insufficient,selected_date_calendar_sold_out,,,,missing_or_unclear,jalan_sold_out_excluded,false,false,true,sold_out_without_price,page_chrome_coupon_or_discount_evidence;tax_included_total_not_confirmed,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260808_020005/jalan/classification_decisions/yad321744_2027-02-06.json,zao_local_history_v1
2026-08-17|jalan|深山荘 高見屋|yad321744|2027-02-06|2027-02-07|2_adults_1_room_1_night,e712ba8a0070cb502b99d1294463b7f110eafa428552fd3428d61043bd39c623,2027_02,2026-08-17,2026-08-17T20:00:06+09:00,2026-08-17T20:00:06+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,深山荘 高見屋,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad321744,yad321744,2027-02-06,2027-02-07,1,2,1,0,JPY,ja,2_adults_1_room_1_night,sold_out,sold_out,,,missing_or_unclear,insufficient,insufficient,selected_date_calendar_sold_out,,,,missing_or_unclear,jalan_sold_out_excluded,false,false,true,sold_out_without_price,page_chrome_coupon_or_discount_evidence;tax_included_total_not_confirmed,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260817_200006/jalan/classification_decisions/yad321744_2027-02-06.json,zao_local_history_v1
2026-08-17|jalan|深山荘 高見屋|yad321744|2027-02-11|2027-02-12|2_adults_1_room_1_night,0908b88f878eab59c272a465e68436a17961caa627f20d8ac8fd3507f58367ff,2027_02,2026-08-17,2026-08-17T20:00:06+09:00,2026-08-17T20:00:06+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,深山荘 高見屋,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad321744,yad321744,2027-02-11,2027-02-12,1,2,1,0,JPY,ja,2_adults_1_room_1_night,sold_out,sold_out,,,missing_or_unclear,insufficient,insufficient,selected_date_calendar_sold_out,,,,missing_or_unclear,jalan_sold_out_excluded,false,false,true,sold_out_without_price,page_chrome_coupon_or_discount_evidence;tax_included_total_not_confirmed,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260817_200006/jalan/classification_decisions/yad321744_2027-02-11.json,zao_local_history_v1
2026-08-17|jalan|深山荘 高見屋|yad321744|2027-02-13|2027-02-14|2_adults_1_room_1_night,4bf44e24544fec095c85a00900708f912476334e713f14ffcbfe01b8b998cc0d,2027_02,2026-08-17,2026-08-17T22:00:06+09:00,2026-08-17T22:00:06+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,深山荘 高見屋,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad321744,yad321744,2027-02-13,2027-02-14,1,2,1,0,JPY,ja,2_adults_1_room_1_night,sold_out,sold_out,,,missing_or_unclear,insufficient,insufficient,selected_date_calendar_sold_out,,,,missing_or_unclear,jalan_sold_out_excluded,false,false,true,sold_out_without_price,page_chrome_coupon_or_discount_evidence;tax_included_total_not_confirmed,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260817_220006/jalan/classification_decisions/yad321744_2027-02-13.json,zao_local_history_v1
2026-08-17|jalan|深山荘 高見屋|yad321744|2027-02-20|2027-02-21|2_adults_1_room_1_night,8cc0f10cca796097fb2ddd16f771d1253868e31d8fec048c8aea3b64d8529ba1,2027_02,2026-08-17,2026-08-17T22:00:06+09:00,2026-08-17T22:00:06+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,深山荘 高見屋,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad321744,yad321744,2027-02-20,2027-02-21,1,2,1,0,JPY,ja,2_adults_1_room_1_night,sold_out,sold_out,,,missing_or_unclear,insufficient,insufficient,selected_date_calendar_sold_out,,,,missing_or_unclear,jalan_sold_out_excluded,false,false,true,sold_out_without_price,page_chrome_coupon_or_discount_evidence;tax_included_total_not_confirmed,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260817_220006/jalan/classification_decisions/yad321744_2027-02-20.json,zao_local_history_v1
2026-08-21|jalan|蔵王四季のホテル|yad322447|2027-02-06|2027-02-07|2_adults_1_room_1_night,3a019b68bdf174e93dab702480b7de7ce70562ff8929b61759eb5766adf08dfd,2027_02,2026-08-21,2026-08-21T10:00:00+09:00,2026-08-21T10:00:00+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,蔵王四季のホテル,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad322447,yad322447,2027-02-06,2027-02-07,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available,not_sold_out_confirmed,,,missing_or_unclear,C,C,Price visible but meal_basis=unknown_meal_basis (jalan_ambiguous_meal_and_room_only_tokens); excluded from room-only DP per confirmed policy.,151800,,,tax_included_total,jalan_unknown_meal_basis_excluded,false,false,true,unknown_meal_basis_excluded,page_chrome_coupon_or_discount_evidence;unknown_meal_basis_excluded;meal_basis=unknown_meal_basis,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260821_100000/jalan/classification_decisions/yad322447_2027-02-06.json,zao_local_history_v1
2026-08-21|jalan|ペンション木いちご|yad325769|2027-02-06|2027-02-07|2_adults_1_room_1_night,9217c6eda129dc8de3bbc8f8bab9ee9115a49b012d6fcd3a952a8586cc1915c2,2027_02,2026-08-21,2026-08-21T14:00:01+09:00,2026-08-21T14:00:01+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,ペンション木いちご,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad325769,yad325769,2027-02-06,2027-02-07,1,2,1,0,JPY,ja,2_adults_1_room_1_night,sold_out,sold_out,,,missing_or_unclear,insufficient,insufficient,selected_date_calendar_sold_out,,,,missing_or_unclear,jalan_sold_out_excluded,false,false,true,sold_out_without_price,page_chrome_coupon_or_discount_evidence;tax_included_total_not_confirmed,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260821_140001/jalan/classification_decisions/yad325769_2027-02-06.json,zao_local_history_v1
2026-08-21|jalan|蔵王四季のホテル|yad322447|2027-02-11|2027-02-12|2_adults_1_room_1_night,dd0da7bd13eef352f19f740ef4bc716b31c45e04fc416f078c520a45aa559569,2027_02,2026-08-21,2026-08-21T16:00:00+09:00,2026-08-21T16:00:00+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,蔵王四季のホテル,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad322447,yad322447,2027-02-11,2027-02-12,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available,not_sold_out_confirmed,,,missing_or_unclear,C,C,Price visible but meal_basis=unknown_meal_basis (jalan_ambiguous_meal_and_room_only_tokens); excluded from room-only DP per confirmed policy.,138600,,,tax_included_total,jalan_unknown_meal_basis_excluded,false,false,true,unknown_meal_basis_excluded,page_chrome_coupon_or_discount_evidence;unknown_meal_basis_excluded;meal_basis=unknown_meal_basis,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260821_160000/jalan/classification_decisions/yad322447_2027-02-11.json,zao_local_history_v1
2026-08-21|jalan|ペンション木いちご|yad325769|2027-02-13|2027-02-14|2_adults_1_room_1_night,591b3adb00f3cb5e2b5b7034b3e6fe3b32e5a5066f7637f2a6fc9537a44b9bef,2027_02,2026-08-21,2026-08-21T16:00:00+09:00,2026-08-21T16:00:00+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,ペンション木いちご,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad325769,yad325769,2027-02-13,2027-02-14,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available,not_sold_out_confirmed,,,missing_or_unclear,C,C,"Price visible, meal_basis=confirmed_room_only, but room_basis=excluded_large_room (large_or_triple_or_quad_room_token_detected); excluded from two-person-standard DP per confirmed policy.",25000,,,tax_included_total,jalan_room_type_excluded,false,false,true,excluded_room_type_large,page_chrome_coupon_or_discount_evidence;meal_basis_confirmed_room_only;meal_basis=confirmed_room_only;excluded_room_type_large;room_basis=excluded_large_room,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260821_160000/jalan/classification_decisions/yad325769_2027-02-13.json,zao_local_history_v1
2026-08-21|jalan|ペンション木いちご|yad325769|2027-02-11|2027-02-12|2_adults_1_room_1_night,5a6d0e7664fc9bfd15214e2cb94ef9aceab43407a2f57908b48acb631baf8c28,2027_02,2026-08-21,2026-08-21T20:00:01+09:00,2026-08-21T20:00:01+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,ペンション木いちご,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad325769,yad325769,2027-02-11,2027-02-12,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available,not_sold_out_confirmed,,,missing_or_unclear,C,C,"Price visible, meal_basis=confirmed_room_only, but room_basis=excluded_large_room (large_or_triple_or_quad_room_token_detected); excluded from two-person-standard DP per confirmed policy.",21000,,,tax_included_total,jalan_room_type_excluded,false,false,true,excluded_room_type_large,page_chrome_coupon_or_discount_evidence;meal_basis_confirmed_room_only;meal_basis=confirmed_room_only;excluded_room_type_large;room_basis=excluded_large_room,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260821_200001/jalan/classification_decisions/yad325769_2027-02-11.json,zao_local_history_v1
2026-08-21|jalan|ペンション木いちご|yad325769|2027-02-20|2027-02-21|2_adults_1_room_1_night,1ff460ad47265f1921ccd3715adbf66f6828eebe64deb4ed58de3816aca20ef7,2027_02,2026-08-21,2026-08-21T22:00:01+09:00,2026-08-21T22:00:01+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,ペンション木いちご,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad325769,yad325769,2027-02-20,2027-02-21,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available,not_sold_out_confirmed,,,missing_or_unclear,C,C,"Price visible, meal_basis=confirmed_room_only, but room_basis=excluded_large_room (large_or_triple_or_quad_room_token_detected); excluded from two-person-standard DP per confirmed policy.",25000,,,tax_included_total,jalan_room_type_excluded,false,false,true,excluded_room_type_large,page_chrome_coupon_or_discount_evidence;meal_basis_confirmed_room_only;meal_basis=confirmed_room_only;excluded_room_type_large;room_basis=excluded_large_room,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260821_220001/jalan/classification_decisions/yad325769_2027-02-20.json,zao_local_history_v1
